image_name,noise_step,lpips,psnr,cos_sim
01201.jpg,330,0.06007536128163338,21.462759971618652,0.9931560754776001
00682.jpg,330,0.062302492558956146,21.19020700454712,0.990437388420105
01689.jpg,330,0.06477530300617218,21.721930503845215,0.9908163547515869
00869.jpg,330,0.07995957136154175,22.281084060668945,0.9853227734565735
00323.jpg,330,0.05391669273376465,21.31316900253296,0.990061342716217
00318.jpg,330,0.09119890630245209,22.460033893585205,0.994505763053894
00560.jpg,330,0.07838403433561325,22.367172241210938,0.9918313026428223
00597.jpg,330,0.06705450266599655,22.400693893432617,0.9922268986701965
01364.jpg,330,0.0879284217953682,22.05427885055542,0.99163818359375
01185.jpg,330,0.060505207628011703,21.445677280426025,0.9912241101264954
01710.jpg,330,0.05990126356482506,21.32091999053955,0.9887876510620117
01347.jpg,330,0.06262721121311188,21.567068099975586,0.9877629280090332
00962.jpg,330,0.06436486542224884,21.781809329986572,0.9933436512947083
00038.jpg,330,0.06721271574497223,21.279146671295166,0.9872584342956543
01335.jpg,330,0.08639580756425858,22.80416250228882,0.9930129051208496
00708.jpg,330,0.0639825165271759,22.037582397460938,0.989702582359314
00556.jpg,330,0.0696348175406456,20.932204723358154,0.9882863163948059
00506.jpg,330,0.07566482573747635,21.73219919204712,0.9895301461219788
00287.jpg,330,0.07318085432052612,22.19367027282715,0.9947795867919922
01931.jpg,330,0.08037661015987396,22.130236625671387,0.9924710392951965
00321.jpg,330,0.06497679650783539,21.447973251342773,0.990568995475769
00093.jpg,330,0.059766046702861786,21.55313014984131,0.9924746751785278
01367.jpg,330,0.05248181149363518,20.642738342285156,0.9902442693710327
00707.jpg,330,0.058641619980335236,21.797757148742676,0.9849220514297485
01759.jpg,330,0.06649453192949295,20.40506362915039,0.9854307770729065
00913.jpg,330,0.08145171403884888,21.46019220352173,0.9808064699172974
01929.jpg,330,0.07160720229148865,21.985604763031006,0.9893902540206909
00378.jpg,330,0.07435130327939987,21.59754514694214,0.9875854253768921
00299.jpg,330,0.0749926045536995,21.96082353591919,0.992229700088501
01873.jpg,330,0.07158783823251724,21.278913021087646,0.9822888374328613
00306.jpg,330,0.06263323128223419,21.44129514694214,0.9923990964889526
01539.jpg,330,0.07444066554307938,20.35217523574829,0.9900949001312256
00480.jpg,330,0.06748057156801224,20.503435134887695,0.9929485321044922
01433.jpg,330,0.06817591190338135,21.87826633453369,0.9868506193161011
00832.jpg,330,0.08531718701124191,22.297863960266113,0.9949161410331726
01600.jpg,330,0.09952786564826965,23.398420810699463,0.9936063885688782
01584.jpg,330,0.052083492279052734,20.828347206115723,0.9924665093421936
00646.jpg,330,0.06423234939575195,21.217503547668457,0.9910431504249573
00729.jpg,330,0.06024302542209625,20.341854095458984,0.9841209053993225
01774.jpg,330,0.06452608108520508,20.736043453216553,0.9900123476982117
00431.jpg,330,0.06259697675704956,21.296558380126953,0.99339759349823
00500.jpg,330,0.05744011700153351,21.81297540664673,0.9853706359863281
01626.jpg,330,0.06312357634305954,21.526973247528076,0.989702582359314
01135.jpg,330,0.06659359484910965,20.691468715667725,0.9868359565734863
01405.jpg,330,0.0840756893157959,21.279056072235107,0.9931782484054565
00268.jpg,330,0.17742958664894104,22.645463943481445,0.9936996102333069
01768.jpg,330,0.07218408584594727,21.139028072357178,0.9897104501724243
01720.jpg,330,0.06125915050506592,20.749387741088867,0.9930944442749023
01680.jpg,330,0.06323372572660446,20.79270601272583,0.9910408854484558
01419.jpg,330,0.07402651011943817,22.013676166534424,0.9944847822189331
00092.jpg,330,0.07709395885467529,20.981523990631104,0.9889064431190491
01846.jpg,330,0.06924881041049957,20.752427577972412,0.9876043200492859
01564.jpg,330,0.09620733559131622,21.88485622406006,0.9900162816047668
01267.jpg,330,0.074132539331913,20.958247184753418,0.9924348592758179
00077.jpg,330,0.0713922530412674,22.43992805480957,0.9940828680992126
01989.jpg,330,0.06435581296682358,20.93118906021118,0.990639865398407
00376.jpg,330,0.07204329967498779,21.81638240814209,0.9940869808197021
01115.jpg,330,0.07042921334505081,20.755834579467773,0.9925532937049866
01688.jpg,330,0.05663010850548744,21.452293395996094,0.9862334728240967
01019.jpg,330,0.06476601958274841,21.09882116317749,0.9913034439086914
01414.jpg,330,0.12050596624612808,21.19374990463257,0.991169810295105
01346.jpg,330,0.09380907565355301,22.724497318267822,0.9907678365707397
