image_name,worse_part,worse_value,all_noise,difference
00507.jpg,bottom,20.87798357009888,20.61388254165649,0.2641010284423899
00866.jpg,left,21.09058618545532,20.83037614822388,0.2602100372314382
01988.jpg,left,21.44551515579224,21.18536949157715,0.26014566421509144
01019.jpg,center_clear,19.586715698242188,19.3272864818573,0.2594292163848877
00507.jpg,center_clear,20.87296962738037,20.61388254165649,0.2590870857238805
01526.jpg,right,21.71116352081299,21.454949378967285,0.2562141418457031
01419.jpg,top,20.94707489013672,20.69115400314331,0.2559208869934082
00498.jpg,top,22.26426601409912,22.0099139213562,0.2543520927429199
00913.jpg,center_clear,20.403084754943848,20.150818824768063,0.2522659301757848
00416.jpg,center_clear,21.297736167907715,21.047918796539307,0.2498173713684082
00287.jpg,center_clear,21.42453670501709,21.17494106292725,0.2495956420898402
00910.jpg,bottom,20.98992824554444,20.74287414550781,0.24705410003663175
01991.jpg,center_clear,21.6683316230774,21.422693729400635,0.24563789367676492
00910.jpg,center_clear,20.98742961883545,20.74287414550781,0.24455547332764027
01768.jpg,bottom,19.91310715675354,19.670919179916385,0.24218797683715465
01347.jpg,bottom,20.38904190063477,20.14693260192871,0.24210929870605824
01414.jpg,top,20.04513025283813,19.804141521453857,0.2409887313842738
00832.jpg,top,21.058037281036377,20.81928014755249,0.23875713348388672
01201.jpg,bottom,20.65627098083496,20.41754961013794,0.23872137069702148
01954.jpg,bottom,20.48036336898804,20.241706371307373,0.23865699768066762
01456.jpg,right,21.62247896194458,21.387171745300293,0.2353072166442871
01346.jpg,center_clear,22.19123363494873,21.958250999450684,0.23298263549804688
00766.jpg,center_clear,22.488064765930176,22.26245164871216,0.22561311721801403
01347.jpg,left,20.36975145339965,20.14693260192871,0.22281885147094016
01768.jpg,center_clear,19.891732931137085,19.670919179916385,0.22081375122069957
00708.jpg,right,20.70793390274048,20.487699508666992,0.22023439407348633
00092.jpg,center_clear,19.976508617401123,19.759411811828613,0.21709680557250977
00268.jpg,right,22.03012466430664,21.81323528289795,0.2168893814086914
01688.jpg,center_clear,20.12579917907715,19.919391870498657,0.2064073085784912
00707.jpg,right,21.471221446990967,21.267740726470947,0.20348072052001953
00618.jpg,center,20.80905199050904,20.607240200042725,0.2018117904663157
00341.jpg,top,20.9285831451416,20.73083877563477,0.19774436950683238
01774.jpg,bottom,20.38701295852661,20.190448760986328,0.1965641975402832
00268.jpg,bottom,22.00956344604492,21.81323528289795,0.1963281631469691
01929.jpg,center_clear,20.792696475982662,20.59868574142456,0.19401073455810192
01581.jpg,center_clear,22.018370628356934,21.8251633644104,0.1932072639465332
01759.jpg,center_clear,19.486008882522583,19.29339289665222,0.19261598587036133
00962.jpg,bottom,20.34267902374268,20.15265703201294,0.19002199172973988
01526.jpg,left,21.63166046142578,21.454949378967285,0.1767110824584961
01774.jpg,center_clear,20.366320610046387,20.190448760986328,0.1758718490600586
00682.jpg,center_clear,19.832357168197632,19.65733051300049,0.17502665519714355
00708.jpg,center_clear,20.66227674484253,20.487699508666992,0.1745772361755371
00376.jpg,top,20.16317129135132,19.9905264377594,0.17264485359191895
01364.jpg,center_clear,20.30064821243286,20.12910842895508,0.17153978347777965
00962.jpg,top,20.322906970977783,20.15265703201294,0.17024993896484375
00659.jpg,bottom,20.839436054229736,20.67078113555908,0.16865491867065785
01201.jpg,center,20.58391094207764,20.41754961013794,0.16636133193970082
01539.jpg,center_clear,19.88324880599976,19.72092270851136,0.16232609748839977
01584.jpg,bottom,19.98033761978149,19.819201231002808,0.16113638877868297
01526.jpg,center,21.6149640083313,21.454949378967285,0.16001462936401367
01584.jpg,top,19.97868061065674,19.819201231002808,0.15947937965393066
01564.jpg,right,21.133394241333008,20.97393751144409,0.15945672988891957
01846.jpg,center_clear,19.150758981704712,18.991854190826416,0.1589047908782959
01135.jpg,center_clear,19.16685938835144,19.01105165481568,0.1558077335357595
01202.jpg,center_clear,21.539876461029053,21.38667821884156,0.1531982421874929
00740.jpg,center_clear,21.159770488739014,21.009621620178223,0.15014886856079102
01405.jpg,bottom,20.271990299224854,20.12402534484864,0.1479649543762136
01720.jpg,center_clear,19.94906783103943,19.804706573486328,0.14436125755310059
00321.jpg,bottom,20.103700160980225,19.960240125656128,0.14346003532409668
01267.jpg,left,19.663512706756592,19.52044367790222,0.14306902885437012
00556.jpg,center_clear,20.086865425109863,19.95156764984131,0.1352977752685547
01619.jpg,center_clear,23.455946445465088,23.324508666992188,0.1314377784729004
01774.jpg,right,20.318751335144043,20.190448760986328,0.12830257415771484
00378.jpg,left,20.33286571502685,20.206644535064697,0.1262211799621511
00523.jpg,center_clear,20.809314250946045,20.68758726119995,0.12172698974609375
01074.jpg,center_clear,20.87212085723877,20.75070142745972,0.12141942977904918
00708.jpg,bottom,20.605297088623047,20.487699508666992,0.11759757995605469
01680.jpg,left,20.145375728607178,20.02969980239868,0.1156759262084961
01367.jpg,center_clear,18.79302263259888,18.678207397460938,0.114815235137943
01564.jpg,bottom,21.08647584915161,20.97393751144409,0.11253833770752308
00416.jpg,bottom,21.15875482559204,21.047918796539307,0.11083602905273438
01600.jpg,center_clear,21.619372367858887,21.515426635742188,0.10394573211669922
00038.jpg,center_clear,19.85258340835572,19.76068139076233,0.0919020175933909
00910.jpg,top,20.832061767578125,20.74287414550781,0.08918762207031605
00682.jpg,left,19.745376110076904,19.65733051300049,0.08804559707641602
00318.jpg,left,21.76722764968872,21.6794228553772,0.08780479431151988
00092.jpg,top,19.84439969062805,19.759411811828613,0.08498787879943848
00498.jpg,center_clear,22.092432975769043,22.0099139213562,0.0825190544128418
01347.jpg,center_clear,20.22871255874633,20.14693260192871,0.08177995681761985
00366.jpg,left,22.43279218673706,22.351090908050537,0.08170127868652344
00910.jpg,left,20.824413299560547,20.74287414550781,0.08153915405273793
00659.jpg,center_clear,20.75058460235596,20.67078113555908,0.0798034667968821
01419.jpg,bottom,20.77077865600586,20.69115400314331,0.07962465286254883
00963.jpg,center_clear,22.46662378311157,22.39065170288086,0.07597208023070934
01581.jpg,top,21.89634799957276,21.8251633644104,0.07118463516236062
00093.jpg,center_clear,19.777631759643555,19.708174467086792,0.0694572925567627
00376.jpg,left,20.05764961242676,19.9905264377594,0.06712317466736195
00341.jpg,right,20.79355239868164,20.73083877563477,0.06271362304687145
01053.jpg,center_clear,22.16513633728028,22.102606296539307,0.0625300407409739
01988.jpg,bottom,21.24394655227661,21.18536949157715,0.05857706069946289
01016.jpg,left,20.410633087158203,20.35292625427246,0.05770683288574219
01988.jpg,center,21.242353916168213,21.18536949157715,0.05698442459106445
00480.jpg,center_clear,19.16023969650269,19.10572528839112,0.05451440811156871
01929.jpg,top,20.64751148223877,20.59868574142456,0.048825740814208984
01680.jpg,center_clear,20.071675777435303,20.02969980239868,0.041975975036621094
01367.jpg,right,18.7199068069458,18.678207397460938,0.04169940948486328
00120.jpg,center,20.578038692474365,20.53954601287841,0.03849267959595437
00597.jpg,bottom,21.10102891921997,21.06346607208252,0.03756284713745117
01016.jpg,center_clear,20.390186309814453,20.35292625427246,0.03726005554199219
01414.jpg,right,19.840869903564453,19.804141521453857,0.0367283821105957
01346.jpg,center,21.990883350372314,21.958250999450684,0.03263235092163086
01600.jpg,right,21.54616117477417,21.515426635742188,0.030734539031982422
01414.jpg,left,19.8284125328064,19.804141521453857,0.024271011352542615
01680.jpg,bottom,20.04836082458496,20.02969980239868,0.018661022186279297
00766.jpg,bottom,22.271089553833008,22.26245164871216,0.008637905120846057
01185.jpg,right,20.17563343048096,20.17191171646118,0.0037217140197789433
00480.jpg,bottom,19.10838842391968,19.10572528839112,0.0026631355285609004
00682.jpg,right,19.65962290763855,19.65733051300049,0.0022923946380615234
00775.jpg,top,19.777398109436035,19.775145053863525,0.0022530555725097656
