image_name,noise_step,lpips,psnr,cos_sim
00729.jpg,380,0.06992673873901367,20.04307985305786,0.982892632484436
01774.jpg,380,0.07763830572366714,20.443005561828613,0.9891636371612549
00431.jpg,380,0.062397751957178116,20.67682981491089,0.992324948310852
00500.jpg,380,0.07591951638460159,19.834810495376587,0.9761998653411865
01626.jpg,380,0.06912733614444733,20.72936773300171,0.9878443479537964
01135.jpg,380,0.0727003663778305,19.87471103668213,0.9843541979789734
01405.jpg,380,0.0900520607829094,20.708467960357666,0.9922271370887756
00268.jpg,380,0.16719461977481842,22.495086193084717,0.9935204982757568
01768.jpg,380,0.07993604242801666,19.90679621696472,0.9862905740737915
01720.jpg,380,0.0721423402428627,20.21538496017456,0.9922211170196533
01680.jpg,380,0.06703390181064606,20.299649238586426,0.9899726510047913
01419.jpg,380,0.08995753526687622,20.91111660003662,0.9927041530609131
00092.jpg,380,0.08305899053812027,19.748090505599976,0.9857239127159119
01846.jpg,380,0.08557882905006409,19.589879512786865,0.9840912818908691
01564.jpg,380,0.10113692283630371,21.29382610321045,0.9885082244873047
01267.jpg,380,0.09411072731018066,19.884847402572632,0.9903180003166199
00077.jpg,380,0.08380565792322159,21.112124919891357,0.9919792413711548
01989.jpg,380,0.07449327409267426,20.073046684265137,0.9886040091514587
00376.jpg,380,0.08958209306001663,20.21296501159668,0.991378903388977
01115.jpg,380,0.09208369255065918,19.296540021896362,0.9899649024009705
01688.jpg,380,0.06585852056741714,20.36614179611206,0.98249751329422
01019.jpg,380,0.07903652638196945,19.631986618041992,0.9878127574920654
01414.jpg,380,0.11097850650548935,20.48088788986206,0.98957759141922
01346.jpg,380,0.10883742570877075,21.672067642211914,0.9882137775421143
