image_name,lpips,psnr,cos_sim,lpips_norm,psnr_norm,combined_score
00775.jpg,0.0471806302666664,21.56627655029297,0.993794858455658,0.060961470882105066,0.6376613218615566,-0.5766998509794515
00120.jpg,0.0669315531849861,22.67770767211914,0.9944499135017396,0.16992968902637204,0.7464384818500946,-0.5765087928237226
00659.jpg,0.0631662830710411,22.459135055541992,0.9926925897598268,0.14915624077561282,0.7250465053113593,-0.5758902645357464
01201.jpg,0.0562714412808418,22.068192958831787,0.9940587282180786,0.11111656904119634,0.6867845112345445,-0.5756679421933482
00682.jpg,0.0463345572352409,21.488254070281982,0.9911552667617798,0.056293584169386415,0.6300251637369643,-0.5737315795675778
01689.jpg,0.0646331086754798,22.425873279571533,0.9921880960464478,0.15724889412174173,0.7217911335162123,-0.5645422393944706
00869.jpg,0.0758109018206596,23.05305004119873,0.9876213073730468,0.21891812380040557,0.7831737109885074,-0.5642555871881019
00323.jpg,0.0489943660795688,21.52945041656494,0.9905240535736084,0.07096806958808759,0.6340571018954007,-0.5630890323073131
00318.jpg,0.0808833241462707,23.303372859954838,0.9954779148101808,0.246903288077684,0.8076731196966914,-0.5607698316190074
00560.jpg,0.0784302502870559,23.155577182769772,0.9932146668434144,0.23336938444592106,0.793208171120878,-0.559838786674957
00597.jpg,0.0704757273197174,22.703416347503666,0.9927890300750732,0.18948332415784488,0.7489546222032647,-0.5594712980454198
01364.jpg,0.0711895674467086,22.720656394958496,0.9928712248802184,0.19342166602671823,0.7506419273033079,-0.5572202612765897
01185.jpg,0.0629474967718124,22.2531795501709,0.9927069544792176,0.14794917043870132,0.7048893812950178,-0.5569402108563164
01710.jpg,0.0582092069089412,21.98371648788452,0.9903495907783508,0.12180745516071757,0.6785166929100052,-0.5567092377492876
01347.jpg,0.0562854073941707,21.86578750610352,0.988515853881836,0.11119362176881543,0.6669748353296631,-0.5557812135608476
00962.jpg,0.0484117232263088,21.39237880706787,0.9926140308380128,0.06775355886386493,0.6206417312949711,-0.5528881724311062
00038.jpg,0.0635268539190292,22.227654457092285,0.9890023469924928,0.15114555352735198,0.7023912083727295,-0.5512456548453775
01335.jpg,0.0864149183034896,23.512442111968998,0.9939754009246826,0.27742175859686635,0.828134990008242,-0.5507132314113756
00708.jpg,0.065029077231884,22.30292558670044,0.9903043508529664,0.15943350028981612,0.709758088377359,-0.5503245880875429
00556.jpg,0.0577936097979545,21.882753372192383,0.9905486702919006,0.11951455589533079,0.6686353059550133,-0.5491207500596825
00506.jpg,0.0717557072639465,22.66056060791016,0.9913769960403442,0.1965451275155844,0.7447602771371212,-0.5482151496215368
00287.jpg,0.0687581002712249,22.46510982513428,0.9951395988464355,0.1800069690687863,0.7256312635164086,-0.5456242944476223
01931.jpg,0.0797944292426109,22.97060489654541,0.993800938129425,0.24089572387985486,0.7751047011199543,-0.5342089772400995
00321.jpg,0.0561543479561805,21.63438081741333,0.9909892082214355,0.11047055108053208,0.6443267720320371,-0.5338562209515051
00093.jpg,0.0576392523944377,21.701102256774902,0.9927264451980592,0.11866294752805799,0.6508568831127617,-0.5321939355847037
01367.jpg,0.0448561087250709,20.96834659576416,0.9909859299659728,0.048136805853885946,0.5791411661375997,-0.5310043602837138
00707.jpg,0.0724626556038856,22.524056434631348,0.9870181679725648,0.2004454465660809,0.731400442232143,-0.5309549956660621
01759.jpg,0.0544465146958828,21.501855850219727,0.9886579513549804,0.10104822949931924,0.6313563870249947,-0.5303081575256755
00913.jpg,0.0638346225023269,22.017817497253414,0.9831925630569458,0.15284354983169832,0.6818542015320381,-0.5290106517003398
01929.jpg,0.0677497088909149,22.219161987304688,0.9899958372116088,0.1744435524953512,0.7015600396870214,-0.5271164871916703
00378.jpg,0.0673655942082405,22.18439817428589,0.989125669002533,0.17232434557488585,0.6981576616392083,-0.5258333160643225
00299.jpg,0.0708224549889564,22.325801849365234,0.9928224086761476,0.19139626242683302,0.7119970169397871,-0.5206007545129541
01873.jpg,0.0661684349179267,22.06082820892334,0.9852320551872252,0.1657194737296644,0.686063713909965,-0.5203442401803007
00306.jpg,0.0587394721806049,21.63649559020996,0.9927464723587036,0.12473299246527482,0.6445337475020604,-0.5198007550367856
01539.jpg,0.0626377314329147,21.836981773376465,0.9930048584938048,0.14624015779346297,0.6641555820840913,-0.5179154242906283
00480.jpg,0.0586642622947692,21.587181091308597,0.9945106506347656,0.12431805047596917,0.6397072755494537,-0.5153892250734846
01433.jpg,0.064688041806221,21.915552616119385,0.9868950843811036,0.15755196681351966,0.6718454091580696,-0.5142934423445499
00832.jpg,0.0816064774990081,22.839796543121334,0.9955558776855468,0.25089301213355364,0.7623023232588156,-0.511409311125262
01600.jpg,0.0886031836271286,23.229634761810303,0.9933621287345886,0.2894946816764586,0.8004562794070841,-0.5109615977306254
01584.jpg,0.0541502274572849,21.26918315887451,0.9931894540786744,0.09941357715510135,0.6085844184572651,-0.5091708413021637
00646.jpg,0.0616174302995204,21.66814088821411,0.9918866157531738,0.14061103367929667,0.6476309125681479,-0.5070198788888511
00729.jpg,0.0501321479678154,21.014704704284668,0.9864667654037476,0.07724534916189695,0.5836782924500389,-0.5064329432881419
01774.jpg,0.0589669123291969,21.45169496536255,0.9914411306381226,0.12598780713034294,0.6264470782157268,-0.5004592710853838
00431.jpg,0.0625220313668251,21.643295288085938,0.9938430190086364,0.14560182660797372,0.6451992424744466,-0.4995974158664729
00500.jpg,0.0650878250598907,21.75762414932251,0.9846975803375244,0.159757619125387,0.6563887517349071,-0.4966311326095201
01626.jpg,0.0624868646264076,21.57500982284546,0.9898953437805176,0.14540780746987647,0.6385160582163428,-0.49310825074646636
01135.jpg,0.0562641397118568,21.22166633605957,0.9883796572685242,0.11107628540659135,0.6039338873213407,-0.4928576019147493
01405.jpg,0.0707527324557304,22.031283378601078,0.9942675828933716,0.19101159482210583,0.6831721242543519,-0.4921605294322461
00268.jpg,0.1061902344226837,24.02778148651123,0.995406448841095,0.38652455696531374,0.8785719019248952,-0.49204734495958147
01768.jpg,0.0652120113372802,21.66922807693481,0.990776538848877,0.16044276975966706,0.6477373170938867,-0.4872945473342196
01720.jpg,0.0561170950531959,21.144652366638184,0.9936904907226562,0.11026502233254794,0.5963964333949671,-0.48613141106241914
01680.jpg,0.0564360991120338,21.157326698303223,0.9917812347412108,0.11202500610728654,0.5976368861555578,-0.4856118800482712
01419.jpg,0.0745298936963081,22.165992259979248,0.994579255580902,0.2118506478492216,0.6963562516859051,-0.4845056038366835
00092.jpg,0.0638136714696884,21.561484336853027,0.990356981754303,0.1527279604638323,0.6371923019125747,-0.4844643414487424
01846.jpg,0.0653792917728424,21.6342830657959,0.9897958040237428,0.16136567604961574,0.6443172049584509,-0.4829515289088352
01564.jpg,0.0846065059304237,22.70406484603882,0.9917658567428588,0.2674445299489707,0.7490180915694947,-0.481573561620524
01267.jpg,0.0616489946842193,21.386983394622803,0.9931592345237732,0.14078517818746383,0.6201136755016646,-0.4793284973142008
00077.jpg,0.0717673972249031,21.947286128997803,0.9933822751045228,0.196609622436702,0.6749512079247104,-0.4783415854880084
01989.jpg,0.0620123036205768,21.359856128692627,0.9914754033088684,0.14278959730218005,0.617458695909866,-0.47466909860768597
00376.jpg,0.0753959715366363,22.101078033447266,0.9944265484809875,0.2166289034996076,0.6900030147948959,-0.4733741112952883
01115.jpg,0.0672284439206123,21.62951946258545,0.993887186050415,0.17156767093630698,0.6438509851285674,-0.47228331419226044
01688.jpg,0.06155901029706,21.303632259368896,0.9855542182922364,0.1402887234967082,0.6119559951949957,-0.4716672716982875
01019.jpg,0.0630939677357673,21.385040283203125,0.991844117641449,0.14875726837002554,0.6199235007462317,-0.47116623237620614
01414.jpg,0.0758097395300865,22.09463834762573,0.9927963614463806,0.21891171130346862,0.6893727546544977,-0.470461043351029
01346.jpg,0.1081654131412506,23.885834217071533,0.9928812980651855,0.3974218556064358,0.8646793443614469,-0.4672574887550111
